Dátum;Vármegye;Fertőzöttek;Új fertőzöttek
2020.12.20;Somogy vármegye;7508;93
2020.12.21;Somogy vármegye;7650;142
2020.12.22;Somogy vármegye;7712;62
2020.12.23;Somogy vármegye;7812;100
2020.12.24;Somogy vármegye;7994;182
2020.12.25;Somogy vármegye;8113;119
2020.12.26;Somogy vármegye;8166;53
2020.12.27;Somogy vármegye;8180;14
2020.12.28;Somogy vármegye;8208;28
2020.12.29;Somogy vármegye;8260;52
2020.12.30;Somogy vármegye;8349;89
2020.12.31;Somogy vármegye;8471;122
2021.01.01;Somogy vármegye;8594;123
2021.01.02;Somogy vármegye;8679;85
2021.01.03;Somogy vármegye;8720;41
2021.01.04;Somogy vármegye;8748;28
2021.01.05;Somogy vármegye;8793;45
2021.01.06;Somogy vármegye;8942;149
2021.01.07;Somogy vármegye;9075;133
2021.01.08;Somogy vármegye;9257;182
2021.01.09;Somogy vármegye;9400;143
2021.01.10;Somogy vármegye;9470;70
2021.01.11;Somogy vármegye;9534;64
2021.01.12;Somogy vármegye;9547;13
2021.01.13;Somogy vármegye;9612;65
2021.01.14;Somogy vármegye;9705;93
2021.01.15;Somogy vármegye;9805;100
2021.01.16;Somogy vármegye;9864;59
2021.01.17;Somogy vármegye;9896;32
2021.01.18;Somogy vármegye;9933;37
2021.01.19;Somogy vármegye;9959;26
2021.01.20;Somogy vármegye;10010;51
2021.01.21;Somogy vármegye;10077;67
2021.01.22;Somogy vármegye;10124;47
2021.01.23;Somogy vármegye;10179;55
2021.01.24;Somogy vármegye;10233;54
2021.01.25;Somogy vármegye;10257;24
2021.01.26;Somogy vármegye;10278;21
2021.01.27;Somogy vármegye;10319;41
2021.01.28;Somogy vármegye;10359;40
2021.01.29;Somogy vármegye;10413;54
2021.01.30;Somogy vármegye;10457;44
2021.01.31;Somogy vármegye;10491;34
2021.02.01;Somogy vármegye;10549;58
2021.02.02;Somogy vármegye;10577;28
2021.02.03;Somogy vármegye;10619;42
2021.02.04;Somogy vármegye;10698;79
2021.02.05;Somogy vármegye;10766;68
2021.02.06;Somogy vármegye;10835;69
2021.02.07;Somogy vármegye;10873;38
2021.02.08;Somogy vármegye;10912;39
2021.02.09;Somogy vármegye;10952;40
2021.02.10;Somogy vármegye;11033;81
2021.02.11;Somogy vármegye;11107;74
2021.02.12;Somogy vármegye;11186;79
2021.02.13;Somogy vármegye;11271;85
2021.02.14;Somogy vármegye;11340;69
2021.02.15;Somogy vármegye;11386;46
2021.02.16;Somogy vármegye;11409;23
2021.02.17;Somogy vármegye;11502;93
2021.02.18;Somogy vármegye;11686;184
2021.02.19;Somogy vármegye;11891;205
2021.02.20;Somogy vármegye;12070;179
2021.02.21;Somogy vármegye;12199;129
2021.02.22;Somogy vármegye;12315;116
2021.02.23;Somogy vármegye;12389;74
2021.02.24;Somogy vármegye;12519;130
2021.02.25;Somogy vármegye;12708;189
2021.02.26;Somogy vármegye;12992;284
2021.02.27;Somogy vármegye;13279;287
2021.02.28;Somogy vármegye;13563;284
2021.03.01;Somogy vármegye;13833;270
2021.03.02;Somogy vármegye;13970;137
2021.03.03;Somogy vármegye;14212;242
2021.03.04;Somogy vármegye;14509;297
2021.03.05;Somogy vármegye;14917;408
2021.03.06;Somogy vármegye;15304;387
2021.03.07;Somogy vármegye;15673;369
2021.03.08;Somogy vármegye;15810;137
2021.03.09;Somogy vármegye;16193;383
2021.03.10;Somogy vármegye;16407;214
2021.03.11;Somogy vármegye;16771;364
2021.03.12;Somogy vármegye;17136;365
2021.03.13;Somogy vármegye;17624;488
2021.03.14;Somogy vármegye;18074;450
2021.03.15;Somogy vármegye;18310;236
2021.03.16;Somogy vármegye;18643;333
2021.03.17;Somogy vármegye;18788;145
2021.03.18;Somogy vármegye;19245;457
2021.03.19;Somogy vármegye;19785;540
2021.03.20;Somogy vármegye;20376;591
2021.03.21;Somogy vármegye;20791;415
2021.03.22;Somogy vármegye;21124;333
2021.03.23;Somogy vármegye;21354;230
2021.03.24;Somogy vármegye;21653;299
2021.03.25;Somogy vármegye;22167;514
2021.03.26;Somogy vármegye;22496;329
2021.03.27;Somogy vármegye;22887;391
2021.03.28;Somogy vármegye;23298;411
2021.03.29;Somogy vármegye;23546;248
2021.03.30;Somogy vármegye;23716;170
2021.03.31;Somogy vármegye;24069;353
2021.04.01;Somogy vármegye;24515;446
2021.04.02;Somogy vármegye;24829;314
2021.04.03;Somogy vármegye;25141;312
2021.04.04;Somogy vármegye;25339;198
2021.04.05;Somogy vármegye;25440;101
2021.04.06;Somogy vármegye;25475;35
2021.04.07;Somogy vármegye;25578;103
2021.04.08;Somogy vármegye;25874;296
2021.04.09;Somogy vármegye;26233;359
2021.04.10;Somogy vármegye;26509;276
2021.04.11;Somogy vármegye;26693;184
2021.04.12;Somogy vármegye;26820;127
2021.04.13;Somogy vármegye;26902;82
2021.04.14;Somogy vármegye;27008;106
2021.04.15;Somogy vármegye;27175;167
2021.04.16;Somogy vármegye;27344;169
2021.04.17;Somogy vármegye;27457;113
2021.04.18;Somogy vármegye;27568;111
2021.04.19;Somogy vármegye;27648;80
2021.04.20;Somogy vármegye;27698;50
2021.04.21;Somogy vármegye;27804;106
2021.04.22;Somogy vármegye;27919;115
2021.04.23;Somogy vármegye;28004;85
2021.04.24;Somogy vármegye;28089;85
2021.04.25;Somogy vármegye;28136;47
2021.04.26;Somogy vármegye;28179;43
2021.04.27;Somogy vármegye;28212;33
2021.04.28;Somogy vármegye;28258;46
2021.04.29;Somogy vármegye;28321;63
2021.04.30;Somogy vármegye;28370;49
2021.05.01;Somogy vármegye;28403;33
2021.05.02;Somogy vármegye;28462;59
2021.05.03;Somogy vármegye;28490;28
2021.05.04;Somogy vármegye;28509;19
2021.05.05;Somogy vármegye;28538;29
2021.05.06;Somogy vármegye;28570;32
2021.05.07;Somogy vármegye;28599;29
2021.05.08;Somogy vármegye;28628;29
2021.05.09;Somogy vármegye;28648;20
2021.05.10;Somogy vármegye;28669;21
2021.05.11;Somogy vármegye;28679;10
2021.05.12;Somogy vármegye;28704;25
2021.05.13;Somogy vármegye;28723;19
2021.05.14;Somogy vármegye;28735;12
2021.05.15;Somogy vármegye;28756;21
2021.05.16;Somogy vármegye;28782;26
2021.05.17;Somogy vármegye;28793;11
2021.05.18;Somogy vármegye;28799;6
2021.05.19;Somogy vármegye;28806;7
2021.05.20;Somogy vármegye;28814;8
2021.05.21;Somogy vármegye;28822;8
2021.05.22;Somogy vármegye;28832;10
2021.05.23;Somogy vármegye;28840;8
2021.05.24;Somogy vármegye;28846;6
2021.05.25;Somogy vármegye;28849;3
2021.05.26;Somogy vármegye;28853;4
2021.05.27;Somogy vármegye;28863;10
2021.05.28;Somogy vármegye;28867;4
2021.05.29;Somogy vármegye;28875;8
2021.05.30;Somogy vármegye;28886;11
2021.05.31;Somogy vármegye;28891;5
2021.06.01;Somogy vármegye;28892;1
2021.06.02;Somogy vármegye;28900;8
2021.06.03;Somogy vármegye;28909;9
2021.06.04;Somogy vármegye;28913;4
2021.06.05;Somogy vármegye;28915;2
2021.06.06;Somogy vármegye;28920;5
2021.06.07;Somogy vármegye;28921;1
2021.06.08;Somogy vármegye;28922;1
2021.06.09;Somogy vármegye;28923;1
2021.06.10;Somogy vármegye;28927;4
2021.06.11;Somogy vármegye;28927;0
2021.06.14;Somogy vármegye;28933;6
2021.06.15;Somogy vármegye;28933;0
2021.06.16;Somogy vármegye;28935;2
2021.06.17;Somogy vármegye;28936;1
2021.06.18;Somogy vármegye;28940;4
2021.06.21;Somogy vármegye;28941;1
2021.06.22;Somogy vármegye;28941;0
2021.06.23;Somogy vármegye;28941;0
2021.06.24;Somogy vármegye;28941;0
2021.06.25;Somogy vármegye;28943;2
2021.06.28;Somogy vármegye;28945;2
2021.06.29;Somogy vármegye;28945;0
2021.06.30;Somogy vármegye;28948;3
2021.07.01;Somogy vármegye;28951;3
2021.07.02;Somogy vármegye;28953;2
2021.07.05;Somogy vármegye;28957;4
2021.07.06;Somogy vármegye;28957;0
2021.07.07;Somogy vármegye;28957;0
2021.07.08;Somogy vármegye;28958;1
2021.07.09;Somogy vármegye;28960;2
2021.07.12;Somogy vármegye;28963;3
2021.07.13;Somogy vármegye;28964;1
2021.07.14;Somogy vármegye;28967;3
2021.07.15;Somogy vármegye;28968;1
2021.07.16;Somogy vármegye;28971;3
2021.07.19;Somogy vármegye;28973;2
2021.07.20;Somogy vármegye;28973;0
2021.07.21;Somogy vármegye;28974;1
2021.07.22;Somogy vármegye;28981;7
2021.07.23;Somogy vármegye;28984;3
2021.07.26;Somogy vármegye;28989;5
2021.07.27;Somogy vármegye;28992;3
2021.07.28;Somogy vármegye;29000;8
2021.07.29;Somogy vármegye;29006;6
2021.07.30;Somogy vármegye;29011;5
2021.08.02;Somogy vármegye;29018;7
2021.08.03;Somogy vármegye;29019;1
2021.08.04;Somogy vármegye;29021;2
2021.08.05;Somogy vármegye;29023;2
2021.08.06;Somogy vármegye;29024;1
2021.08.09;Somogy vármegye;29031;7
2021.08.10;Somogy vármegye;29032;1
2021.08.11;Somogy vármegye;29040;8
2021.08.12;Somogy vármegye;29041;1
2021.08.13;Somogy vármegye;29043;2
2021.08.16;Somogy vármegye;29047;4
2021.08.17;Somogy vármegye;29049;2
2021.08.18;Somogy vármegye;29050;1
2021.08.19;Somogy vármegye;29053;3
2021.08.23;Somogy vármegye;29060;7
2021.08.24;Somogy vármegye;29061;1
2021.08.25;Somogy vármegye;29065;4
2021.08.26;Somogy vármegye;29071;6
2021.08.27;Somogy vármegye;29079;8
2021.08.30;Somogy vármegye;29090;11
2021.08.31;Somogy vármegye;29095;5
2021.09.01;Somogy vármegye;29101;6
2021.09.02;Somogy vármegye;29108;7
2021.09.03;Somogy vármegye;29112;4
2021.09.06;Somogy vármegye;29122;10
2021.09.07;Somogy vármegye;29125;3
2021.09.08;Somogy vármegye;29130;5
2021.09.09;Somogy vármegye;29138;8
2021.09.10;Somogy vármegye;29147;9
2021.09.13;Somogy vármegye;29168;21
2021.09.14;Somogy vármegye;29170;2
2021.09.15;Somogy vármegye;29177;7
2021.09.16;Somogy vármegye;29195;18
2021.09.17;Somogy vármegye;29207;12
2021.09.20;Somogy vármegye;29240;33
2021.09.21;Somogy vármegye;29245;5
2021.09.22;Somogy vármegye;29255;10
2021.09.23;Somogy vármegye;29267;12
2021.09.24;Somogy vármegye;29284;17
2021.09.27;Somogy vármegye;29295;11
2021.09.28;Somogy vármegye;29299;4
2021.09.29;Somogy vármegye;29306;7
2021.09.30;Somogy vármegye;29315;9
2021.10.01;Somogy vármegye;29326;11
2021.10.04;Somogy vármegye;29346;20
2021.10.05;Somogy vármegye;29347;1
2021.10.06;Somogy vármegye;29357;10
2021.10.07;Somogy vármegye;29369;12
2021.10.08;Somogy vármegye;29385;16
2021.10.11;Somogy vármegye;29419;34
2021.10.12;Somogy vármegye;29423;4
2021.10.13;Somogy vármegye;29437;14
2021.10.14;Somogy vármegye;29459;22
2021.10.15;Somogy vármegye;29479;20
2021.10.18;Somogy vármegye;29568;89
2021.10.19;Somogy vármegye;29589;21
2021.10.20;Somogy vármegye;29620;31
2021.10.21;Somogy vármegye;29678;58
2021.10.22;Somogy vármegye;29730;52
2021.10.25;Somogy vármegye;29851;121
2021.10.26;Somogy vármegye;29893;42
2021.10.27;Somogy vármegye;29946;53
2021.10.28;Somogy vármegye;30017;71
2021.10.29;Somogy vármegye;30094;77
2021.11.01;Somogy vármegye;30322;228
2021.11.02;Somogy vármegye;30348;26
2021.11.03;Somogy vármegye;30389;41
2021.11.04;Somogy vármegye;30515;126
2021.11.05;Somogy vármegye;30675;160
2021.11.08;Somogy vármegye;31094;419
2021.11.09;Somogy vármegye;31181;87
2021.11.10;Somogy vármegye;31361;180
2021.11.11;Somogy vármegye;31544;183
2021.11.12;Somogy vármegye;31751;207
2021.11.15;Somogy vármegye;32245;494
2021.11.16;Somogy vármegye;32342;97
2021.11.17;Somogy vármegye;32543;201
2021.11.18;Somogy vármegye;32789;246
2021.11.19;Somogy vármegye;33038;249
2021.11.22;Somogy vármegye;33729;691
2021.11.23;Somogy vármegye;33818;89
2021.11.24;Somogy vármegye;34154;336
2021.11.25;Somogy vármegye;34481;327
2021.11.26;Somogy vármegye;34826;345
2021.11.29;Somogy vármegye;35529;703
2021.11.30;Somogy vármegye;35645;116
2021.12.01;Somogy vármegye;35923;278
2021.12.02;Somogy vármegye;36170;247
2021.12.03;Somogy vármegye;36434;264
2021.12.06;Somogy vármegye;37057;623
2021.12.07;Somogy vármegye;37172;115
2021.12.08;Somogy vármegye;37358;186
2021.12.09;Somogy vármegye;37578;220
2021.12.10;Somogy vármegye;37790;212
2021.12.13;Somogy vármegye;38299;509
2021.12.14;Somogy vármegye;38372;73
2021.12.15;Somogy vármegye;38560;188
2021.12.16;Somogy vármegye;38756;196
2021.12.17;Somogy vármegye;38910;154
2021.12.20;Somogy vármegye;39217;307
2021.12.21;Somogy vármegye;39274;57
2021.12.22;Somogy vármegye;39396;122
2021.12.23;Somogy vármegye;39498;102
2021.12.27;Somogy vármegye;39719;221
2021.12.28;Somogy vármegye;39760;41
2021.12.29;Somogy vármegye;39850;90
2021.12.30;Somogy vármegye;39943;93
2021.12.31;Somogy vármegye;40034;91
2022.01.03;Somogy vármegye;40205;171
2022.01.04;Somogy vármegye;40295;90
2022.01.05;Somogy vármegye;40460;165
2022.01.06;Somogy vármegye;40674;214
2022.01.07;Somogy vármegye;40876;202
2022.01.10;Somogy vármegye;41226;350
2022.01.11;Somogy vármegye;41318;92
2022.01.12;Somogy vármegye;41523;205
2022.01.13;Somogy vármegye;41742;219
2022.01.14;Somogy vármegye;42033;291
2022.01.17;Somogy vármegye;42730;697
2022.01.18;Somogy vármegye;42928;198
2022.01.19;Somogy vármegye;43451;523
2022.01.20;Somogy vármegye;43956;505
2022.01.21;Somogy vármegye;44527;571
2022.01.24;Somogy vármegye;45765;1238
2022.01.25;Somogy vármegye;46074;309
2022.01.26;Somogy vármegye;46831;757
2022.01.27;Somogy vármegye;47387;556
2022.01.28;Somogy vármegye;47976;589
2022.01.31;Somogy vármegye;49421;1445
2022.02.01;Somogy vármegye;49696;275
2022.02.02;Somogy vármegye;50385;689
2022.02.03;Somogy vármegye;50915;530
2022.02.04;Somogy vármegye;51520;605
2022.02.07;Somogy vármegye;52533;1013
2022.02.08;Somogy vármegye;52733;200
2022.02.09;Somogy vármegye;53182;449
2022.02.10;Somogy vármegye;53650;468
2022.02.11;Somogy vármegye;53957;307
2022.02.14;Somogy vármegye;54505;548
2022.02.15;Somogy vármegye;54627;122
2022.02.16;Somogy vármegye;54886;259
2022.02.17;Somogy vármegye;55167;281
2022.02.18;Somogy vármegye;55378;211
2022.02.21;Somogy vármegye;55667;289
2022.02.22;Somogy vármegye;55746;79
2022.02.23;Somogy vármegye;55921;175
2022.02.24;Somogy vármegye;56110;189
2022.02.25;Somogy vármegye;56253;143
2022.02.28;Somogy vármegye;56456;203
2022.03.01;Somogy vármegye;56503;47
2022.03.02;Somogy vármegye;56612;109
2022.03.03;Somogy vármegye;56721;109
2022.03.04;Somogy vármegye;56797;76
2022.03.07;Somogy vármegye;56960;163
2022.03.08;Somogy vármegye;57013;53
2022.03.09;Somogy vármegye;57082;69
2022.03.10;Somogy vármegye;57157;75
2022.03.11;Somogy vármegye;57244;87
2022.03.16;Somogy vármegye;57391;147
2022.03.17;Somogy vármegye;57438;47
2022.03.18;Somogy vármegye;57547;109
2022.03.21;Somogy vármegye;57713;166
2022.03.22;Somogy vármegye;57763;50
2022.03.23;Somogy vármegye;57836;73
2022.03.24;Somogy vármegye;57915;79
2022.03.25;Somogy vármegye;57995;80
2022.03.28;Somogy vármegye;58169;174
2022.03.29;Somogy vármegye;58231;62
2022.03.30;Somogy vármegye;58301;70
2022.03.31;Somogy vármegye;58376;75
2022.04.01;Somogy vármegye;58459;83
2022.04.05;Somogy vármegye;58624;165
2022.04.06;Somogy vármegye;58719;95
2022.04.08;Somogy vármegye;58909;0
2022.04.11;Somogy vármegye;59052;143
2022.04.12;Somogy vármegye;59115;63
2020.03.31;Szabolcs-Szatmár-Bereg vármegye;24;24
2020.04.01;Szabolcs-Szatmár-Bereg vármegye;25;1
2020.04.02;Szabolcs-Szatmár-Bereg vármegye;27;2
2020.04.03;Szabolcs-Szatmár-Bereg vármegye;28;1
2020.04.04;Szabolcs-Szatmár-Bereg vármegye;28;0
2020.04.05;Szabolcs-Szatmár-Bereg vármegye;28;0
2020.04.06;Szabolcs-Szatmár-Bereg vármegye;28;0
2020.04.07;Szabolcs-Szatmár-Bereg vármegye;34;6
2020.04.08;Szabolcs-Szatmár-Bereg vármegye;36;2
2020.04.09;Szabolcs-Szatmár-Bereg vármegye;36;0
2020.04.10;Szabolcs-Szatmár-Bereg vármegye;37;1
2020.04.11;Szabolcs-Szatmár-Bereg vármegye;37;0
2020.04.12;Szabolcs-Szatmár-Bereg vármegye;38;1
2020.04.13;Szabolcs-Szatmár-Bereg vármegye;38;0
2020.04.14;Szabolcs-Szatmár-Bereg vármegye;40;2
2020.04.15;Szabolcs-Szatmár-Bereg vármegye;41;1
2020.04.16;Szabolcs-Szatmár-Bereg vármegye;42;1
2020.04.17;Szabolcs-Szatmár-Bereg vármegye;43;1
2020.04.18;Szabolcs-Szatmár-Bereg vármegye;43;0
2020.04.19;Szabolcs-Szatmár-Bereg vármegye;43;0
2020.04.20;Szabolcs-Szatmár-Bereg vármegye;43;0
2020.04.21;Szabolcs-Szatmár-Bereg vármegye;44;1
2020.04.22;Szabolcs-Szatmár-Bereg vármegye;43;-1
2020.04.23;Szabolcs-Szatmár-Bereg vármegye;43;0
2020.04.24;Szabolcs-Szatmár-Bereg vármegye;43;0
2020.04.25;Szabolcs-Szatmár-Bereg vármegye;44;1
2020.04.26;Szabolcs-Szatmár-Bereg vármegye;45;1
2020.04.27;Szabolcs-Szatmár-Bereg vármegye;45;0
2020.04.28;Szabolcs-Szatmár-Bereg vármegye;47;2
2020.04.29;Szabolcs-Szatmár-Bereg vármegye;47;0
2020.04.30;Szabolcs-Szatmár-Bereg vármegye;47;0
2020.05.01;Szabolcs-Szatmár-Bereg vármegye;47;0
2020.05.02;Szabolcs-Szatmár-Bereg vármegye;47;0
2020.05.03;Szabolcs-Szatmár-Bereg vármegye;47;0
2020.05.04;Szabolcs-Szatmár-Bereg vármegye;47;0
2020.05.05;Szabolcs-Szatmár-Bereg vármegye;47;0
2020.05.06;Szabolcs-Szatmár-Bereg vármegye;47;0
2020.05.07;Szabolcs-Szatmár-Bereg vármegye;47;0
2020.05.08;Szabolcs-Szatmár-Bereg vármegye;47;0
2020.05.09;Szabolcs-Szatmár-Bereg vármegye;47;0
2020.05.10;Szabolcs-Szatmár-Bereg vármegye;47;0
2020.05.11;Szabolcs-Szatmár-Bereg vármegye;47;0
2020.05.12;Szabolcs-Szatmár-Bereg vármegye;47;0
2020.05.13;Szabolcs-Szatmár-Bereg vármegye;47;0
2020.05.14;Szabolcs-Szatmár-Bereg vármegye;47;0
2020.05.15;Szabolcs-Szatmár-Bereg vármegye;48;1
2020.05.16;Szabolcs-Szatmár-Bereg vármegye;48;0
2020.05.17;Szabolcs-Szatmár-Bereg vármegye;48;0
2020.05.18;Szabolcs-Szatmár-Bereg vármegye;49;1
2020.05.19;Szabolcs-Szatmár-Bereg vármegye;49;0
2020.05.20;Szabolcs-Szatmár-Bereg vármegye;49;0
2020.05.21;Szabolcs-Szatmár-Bereg vármegye;49;0
2020.05.22;Szabolcs-Szatmár-Bereg vármegye;38;-11
2020.05.23;Szabolcs-Szatmár-Bereg vármegye;38;0
2020.05.24;Szabolcs-Szatmár-Bereg vármegye;38;0
2020.05.25;Szabolcs-Szatmár-Bereg vármegye;38;0
2020.05.26;Szabolcs-Szatmár-Bereg vármegye;38;0
2020.05.27;Szabolcs-Szatmár-Bereg vármegye;39;1
2020.05.28;Szabolcs-Szatmár-Bereg vármegye;38;-1
2020.05.29;Szabolcs-Szatmár-Bereg vármegye;40;2
2020.05.30;Szabolcs-Szatmár-Bereg vármegye;40;0
2020.05.31;Szabolcs-Szatmár-Bereg vármegye;40;0
2020.06.01;Szabolcs-Szatmár-Bereg vármegye;41;1
2020.06.02;Szabolcs-Szatmár-Bereg vármegye;41;0
2020.06.03;Szabolcs-Szatmár-Bereg vármegye;42;1
2020.06.04;Szabolcs-Szatmár-Bereg vármegye;43;1
2020.06.05;Szabolcs-Szatmár-Bereg vármegye;43;0
2020.06.06;Szabolcs-Szatmár-Bereg vármegye;43;0
2020.06.07;Szabolcs-Szatmár-Bereg vármegye;43;0
2020.06.08;Szabolcs-Szatmár-Bereg vármegye;44;1
2020.06.09;Szabolcs-Szatmár-Bereg vármegye;44;0
2020.06.10;Szabolcs-Szatmár-Bereg vármegye;44;0
2020.06.11;Szabolcs-Szatmár-Bereg vármegye;47;3
2020.06.12;Szabolcs-Szatmár-Bereg vármegye;47;0
2020.06.13;Szabolcs-Szatmár-Bereg vármegye;47;0
2020.06.14;Szabolcs-Szatmár-Bereg vármegye;47;0
2020.06.15;Szabolcs-Szatmár-Bereg vármegye;47;0
2020.06.17;Szabolcs-Szatmár-Bereg vármegye;48;1
2020.06.18;Szabolcs-Szatmár-Bereg vármegye;48;0
2020.06.19;Szabolcs-Szatmár-Bereg vármegye;48;0
2020.06.20;Szabolcs-Szatmár-Bereg vármegye;48;0
2020.06.21;Szabolcs-Szatmár-Bereg vármegye;48;0
2020.06.22;Szabolcs-Szatmár-Bereg vármegye;50;2
2020.06.23;Szabolcs-Szatmár-Bereg vármegye;50;0
2020.06.24;Szabolcs-Szatmár-Bereg vármegye;50;0
2020.06.25;Szabolcs-Szatmár-Bereg vármegye;50;0
2020.06.26;Szabolcs-Szatmár-Bereg vármegye;51;1
2020.06.27;Szabolcs-Szatmár-Bereg vármegye;51;0
2020.06.28;Szabolcs-Szatmár-Bereg vármegye;51;0
2020.06.29;Szabolcs-Szatmár-Bereg vármegye;51;0
2020.06.30;Szabolcs-Szatmár-Bereg vármegye;51;0
2020.07.01;Szabolcs-Szatmár-Bereg vármegye;51;0
2020.07.02;Szabolcs-Szatmár-Bereg vármegye;51;0
2020.07.03;Szabolcs-Szatmár-Bereg vármegye;52;1
2020.07.04;Szabolcs-Szatmár-Bereg vármegye;52;0
2020.07.05;Szabolcs-Szatmár-Bereg vármegye;53;1
2020.07.06;Szabolcs-Szatmár-Bereg vármegye;53;0
2020.07.07;Szabolcs-Szatmár-Bereg vármegye;53;0
2020.07.08;Szabolcs-Szatmár-Bereg vármegye;53;0
2020.07.09;Szabolcs-Szatmár-Bereg vármegye;53;0
2020.07.10;Szabolcs-Szatmár-Bereg vármegye;53;0
2020.07.11;Szabolcs-Szatmár-Bereg vármegye;53;0
2020.07.12;Szabolcs-Szatmár-Bereg vármegye;53;0
2020.07.13;Szabolcs-Szatmár-Bereg vármegye;53;0
2020.07.14;Szabolcs-Szatmár-Bereg vármegye;53;0
2020.07.15;Szabolcs-Szatmár-Bereg vármegye;53;0
2020.07.16;Szabolcs-Szatmár-Bereg vármegye;53;0
2020.07.17;Szabolcs-Szatmár-Bereg vármegye;53;0
2020.07.18;Szabolcs-Szatmár-Bereg vármegye;53;0
2020.07.19;Szabolcs-Szatmár-Bereg vármegye;53;0
2020.07.20;Szabolcs-Szatmár-Bereg vármegye;53;0
2020.07.21;Szabolcs-Szatmár-Bereg vármegye;53;0
2020.07.22;Szabolcs-Szatmár-Bereg vármegye;53;0
2020.07.23;Szabolcs-Szatmár-Bereg vármegye;53;0
2020.07.24;Szabolcs-Szatmár-Bereg vármegye;54;1
2020.07.25;Szabolcs-Szatmár-Bereg vármegye;54;0
2020.07.26;Szabolcs-Szatmár-Bereg vármegye;54;0
2020.07.27;Szabolcs-Szatmár-Bereg vármegye;54;0
2020.07.28;Szabolcs-Szatmár-Bereg vármegye;54;0
2020.07.29;Szabolcs-Szatmár-Bereg vármegye;54;0
2020.07.30;Szabolcs-Szatmár-Bereg vármegye;54;0
2020.07.31;Szabolcs-Szatmár-Bereg vármegye;54;0
2020.08.01;Szabolcs-Szatmár-Bereg vármegye;54;0
2020.08.02;Szabolcs-Szatmár-Bereg vármegye;54;0
2020.08.03;Szabolcs-Szatmár-Bereg vármegye;54;0
2020.08.04;Szabolcs-Szatmár-Bereg vármegye;54;0
2020.08.05;Szabolcs-Szatmár-Bereg vármegye;55;1
2020.08.06;Szabolcs-Szatmár-Bereg vármegye;56;1
2020.08.07;Szabolcs-Szatmár-Bereg vármegye;56;0
2020.08.08;Szabolcs-Szatmár-Bereg vármegye;57;1
2020.08.09;Szabolcs-Szatmár-Bereg vármegye;58;1
2020.08.10;Szabolcs-Szatmár-Bereg vármegye;60;2
2020.08.11;Szabolcs-Szatmár-Bereg vármegye;61;1
2020.08.12;Szabolcs-Szatmár-Bereg vármegye;66;5
2020.08.13;Szabolcs-Szatmár-Bereg vármegye;75;9
2020.08.14;Szabolcs-Szatmár-Bereg vármegye;85;10
2020.08.15;Szabolcs-Szatmár-Bereg vármegye;93;8
2020.08.16;Szabolcs-Szatmár-Bereg vármegye;98;5
2020.08.17;Szabolcs-Szatmár-Bereg vármegye;99;1
2020.08.18;Szabolcs-Szatmár-Bereg vármegye;101;2
2020.08.19;Szabolcs-Szatmár-Bereg vármegye;101;0
2020.08.20;Szabolcs-Szatmár-Bereg vármegye;108;7
2020.08.21;Szabolcs-Szatmár-Bereg vármegye;116;8
2020.08.22;Szabolcs-Szatmár-Bereg vármegye;120;4
2020.08.23;Szabolcs-Szatmár-Bereg vármegye;120;0
2020.08.24;Szabolcs-Szatmár-Bereg vármegye;137;17
2020.08.25;Szabolcs-Szatmár-Bereg vármegye;143;6
2020.08.26;Szabolcs-Szatmár-Bereg vármegye;139;-4
2020.08.27;Szabolcs-Szatmár-Bereg vármegye;143;4
2020.08.28;Szabolcs-Szatmár-Bereg vármegye;155;12
2020.08.29;Szabolcs-Szatmár-Bereg vármegye;160;5
2020.08.30;Szabolcs-Szatmár-Bereg vármegye;167;7
2020.08.31;Szabolcs-Szatmár-Bereg vármegye;172;5
2020.09.01;Szabolcs-Szatmár-Bereg vármegye;172;0
2020.09.02;Szabolcs-Szatmár-Bereg vármegye;184;12
2020.09.03;Szabolcs-Szatmár-Bereg vármegye;198;14
2020.09.04;Szabolcs-Szatmár-Bereg vármegye;221;23
2020.09.05;Szabolcs-Szatmár-Bereg vármegye;250;29
2020.09.06;Szabolcs-Szatmár-Bereg vármegye;270;20
2020.09.07;Szabolcs-Szatmár-Bereg vármegye;293;23
2020.09.08;Szabolcs-Szatmár-Bereg vármegye;310;17
2020.09.09;Szabolcs-Szatmár-Bereg vármegye;315;5
2020.09.10;Szabolcs-Szatmár-Bereg vármegye;333;18
2020.09.11;Szabolcs-Szatmár-Bereg vármegye;375;42
2020.09.12;Szabolcs-Szatmár-Bereg vármegye;379;4
2020.09.13;Szabolcs-Szatmár-Bereg vármegye;381;2
2020.09.14;Szabolcs-Szatmár-Bereg vármegye;430;49
2020.09.15;Szabolcs-Szatmár-Bereg vármegye;417;-13
2020.09.16;Szabolcs-Szatmár-Bereg vármegye;468;51
2020.09.17;Szabolcs-Szatmár-Bereg vármegye;501;33
2020.09.18;Szabolcs-Szatmár-Bereg vármegye;566;65
2020.09.19;Szabolcs-Szatmár-Bereg vármegye;608;42
2020.09.20;Szabolcs-Szatmár-Bereg vármegye;667;59
2020.09.21;Szabolcs-Szatmár-Bereg vármegye;709;42
2020.09.22;Szabolcs-Szatmár-Bereg vármegye;779;70
2020.09.23;Szabolcs-Szatmár-Bereg vármegye;820;41
2020.09.24;Szabolcs-Szatmár-Bereg vármegye;840;20
2020.09.25;Szabolcs-Szatmár-Bereg vármegye;854;14
