Latitude,Longitude,Elevation,LatitudeID,LongitudeID
47.54986053872636,21.449860305176554,111.6,19,54
47.54986053872636,21.549860304776498,121.2,19,55
47.54986053872636,21.64986030437645,120.8,19,56
47.54986053872636,21.749860303976394,124.6,19,57
47.54986053872636,21.849860303576346,130.2,19,58
47.54986053872636,21.94986030317629,133.0,19,59
47.54986053872636,22.049860302776242,135.6,19,60
47.649860538409015,16.549860324779065,303.4,20,5
47.649860538409015,16.649860324379016,176.6,20,6
47.649860538409015,16.74986032397896,119.2,20,7
47.649860538409015,16.849860323578913,116.8,20,8
47.649860538409015,16.949860323178864,115.8,20,9
47.649860538409015,17.04986032277881,113.6,20,10
47.649860538409015,17.14986032237876,114.2,20,11
47.649860538409015,17.249860321978705,115.2,20,12
47.649860538409015,17.349860321578657,112.0,20,13
47.649860538409015,17.4498603211786,110.2,20,14
47.649860538409015,17.549860320778553,111.4,20,15
47.649860538409015,17.649860320378504,127.0,20,16
47.649860538409015,17.74986031997845,125.4,20,17
47.649860538409015,17.8498603195784,128.4,20,18
47.649860538409015,17.949860319178345,130.6,20,19
47.649860538409015,18.049860318778297,129.0,20,20
47.649860538409015,18.14986031837824,137.8,20,21
47.649860538409015,18.249860317978193,131.2,20,22
47.649860538409015,18.349860317578145,210.8,20,23
47.649860538409015,18.44986031717809,280.6,20,24
47.649860538409015,18.54986031677804,232.8,20,25
47.649860538409015,18.649860316377985,182.2,20,26
47.649860538409015,18.749860315977937,213.0,20,27
47.649860538409015,18.84986031557789,362.6,20,28
47.649860538409015,18.949860315177833,240.4,20,29
47.649860538409015,19.049860314777785,143.8,20,30
47.649860538409015,19.14986031437773,136.6,20,31
47.649860538409015,19.24986031397768,195.4,20,32
47.649860538409015,19.349860313577626,203.0,20,33
47.649860538409015,19.449860313177577,190.8,20,34
47.649860538409015,19.54986031277753,153.6,20,35
47.649860538409015,19.649860312377474,116.6,20,36
47.649860538409015,19.749860311977425,118.8,20,37
47.649860538409015,19.84986031157737,116.4,20,38
47.649860538409015,19.94986031117732,99.6,20,39
47.649860538409015,20.049860310777266,96.2,20,40
47.649860538409015,20.149860310377218,99.0,20,41
